source,target
1659167666 ,704142687
1659167666 ,269028606
1659167666 ,845945689
1659167666 ,1482506264
1659167666 ,2172444429
1659167666 ,550204462
1659167666 ,296060307
1659167666 ,1035537229
1659167666 ,271079458
1659167666 ,233652809
1659167666 ,910988598
1659167666 ,228031505
1659167666 ,1525731146
1659167666 ,1330042784
1659167666 ,361964192
1659167666 ,2179463226
1659167666 ,361578671
1659167666 ,1966028240
1659167666 ,871045442
1659167666 ,1489120501
1659167666 ,74214180
1659167666 ,2176870020
1659167666 ,147423568
1659167666 ,151713360
1659167666 ,1260364826
1659167666 ,393646689
1659167666 ,193176940
1659167666 ,327549796
1659167666 ,299974572
1659167666 ,234939102
1659167666 ,2151882634
1659167666 ,46405168
1659167666 ,1040849714
1659167666 ,89062343
1659167666 ,727129778
1659167666 ,1480189718
1659167666 ,894550993
1659167666 ,263010463
1659167666 ,1677683766
1659167666 ,2174818376
1659167666 ,176029870
1659167666 ,2147726288
1659167666 ,467401645
1659167666 ,2178173065
1659167666 ,170487332
1659167666 ,1551307369
1659167666 ,1469201454
1659167666 ,1152593988
1659167666 ,1547303666
1659167666 ,2177488074
1659167666 ,352147537
1659167666 ,321006330
1659167666 ,355311419
1659167666 ,2167527226
1659167666 ,45392060
1659167666 ,387323379
1659167666 ,40085423
1659167666 ,2169009825
1659167666 ,55327779
1659167666 ,1950873506
1659167666 ,2175461708
1659167666 ,26618883
1659167666 ,50339351
1659167666 ,469936224
1659167666 ,1406253409
1659167666 ,2162551313
1659167666 ,706372814
1659167666 ,919774789
1659167666 ,377190548
1659167666 ,369860459
1659167666 ,1317652363
1659167666 ,1317188136
1659167666 ,1647713150
1659167666 ,1580444174
1659167666 ,739338890
1659167666 ,996566377
1659167666 ,703603464
1659167666 ,700761297
1659167666 ,2174406992
1659167666 ,1466033065
1659167666 ,67147401
1659167666 ,2165338993
1659167666 ,38782309
1659167666 ,2175343788
1659167666 ,594871928
1659167666 ,2157825690
1659167666 ,1965127867
1659167666 ,1659293660
1659167666 ,1411886923
1659167666 ,1090365384
1659167666 ,255053955
1659167666 ,290503686
1659167666 ,29641963
1659167666 ,2165138567
1659167666 ,147518372
1659167666 ,110655068
1659167666 ,338261199
1659167666 ,209731363
1659167666 ,144967083
1659167666 ,2168091003
1659167666 ,136062491
1659167666 ,1604772044
1659167666 ,2174048834
1659167666 ,2173940496
1659167666 ,768196560
1659167666 ,498204206
1659167666 ,276431914
1659167666 ,358147810
1659167666 ,51304171
1659167666 ,92172244
1659167666 ,153631616
1659167666 ,2167342815
1659167666 ,898898358
1659167666 ,1854161220
1659167666 ,276786269
1659167666 ,452724827
1659167666 ,339107282
1659167666 ,1851941396
1659167666 ,2172981108
1659167666 ,85743989
1659167666 ,184160664
1659167666 ,37930896
1659167666 ,992177094
1659167666 ,2172811993
1659167666 ,51272651
1659167666 ,400249436
1659167666 ,163115624
1659167666 ,430440669
1659167666 ,517341757
1659167666 ,2166882021
1659167666 ,2151609755
1659167666 ,1554533575
1659167666 ,76254914
1659167666 ,190078544
1659167666 ,117939259
1659167666 ,319430091
1659167666 ,1632193765
1659167666 ,594220093
1659167666 ,2172509094
1659167666 ,2172448014
1659167666 ,2172434172
1659167666 ,405650415
1659167666 ,34531393
1659167666 ,1526617903
1659167666 ,805092306
1659167666 ,1901556582
1659167666 ,2165013539
1659167666 ,276294446
1659167666 ,24498862
1659167666 ,376543292
1659167666 ,356176590
1659167666 ,97331816
1659167666 ,104359213
1659167666 ,2171349888
1659167666 ,854066407
1659167666 ,1353027541
1659167666 ,27073852
1659167666 ,312223580
1659167666 ,1040600192
1659167666 ,592210025
1659167666 ,2165445545
1659167666 ,849417224
1659167666 ,868114572
1659167666 ,977499510
1659167666 ,502767996
1659167666 ,2165258661
1659167666 ,227507841
1659167666 ,411940512
1659167666 ,252852605
1659167666 ,113687203
1659167666 ,2165012272
1659167666 ,2152823765
1659167666 ,2164947597
1659167666 ,2164904152
1659167666 ,505151340
1659167666 ,262345717
1659167666 ,2159918190
1659167666 ,131070086
1659167666 ,709033257
1659167666 ,2148217832
1659167666 ,333341985
1659167666 ,216945537
1659167666 ,322078080
1659167666 ,74745440
1659167666 ,718462101
1659167666 ,454484244
1659167666 ,596029908
1659167666 ,407133561
1659167666 ,354740639
1659167666 ,170555511
1659167666 ,2148139946
1659167666 ,1905277255
1659167666 ,1850471126
1659167666 ,68871806
1659167666 ,942612979
1659167666 ,701251964
1659167666 ,2168976229
1659167666 ,1347376513
1659167666 ,252763603
1659167666 ,1485237205
1659167666 ,57046842
1659167666 ,1961359028
1659167666 ,2163247835
1659167666 ,1698624794
1659167666 ,429789124
1659167666 ,2161587946
1659167666 ,2161649003
1659167666 ,46571988
1659167666 ,259323396
1659167666 ,103245065
1659167666 ,2161235961
1659167666 ,605963978
1659167666 ,39436247
1659167666 ,327178044
1659167666 ,2162569714
1659167666 ,2167410504
1659167666 ,850408392
1659167666 ,2162458551
1659167666 ,611562565
1659167666 ,1969470469
1659167666 ,128016606
1659167666 ,109007802
1659167666 ,95129461
1659167666 ,1729573418
1659167666 ,2166954080
1659167666 ,1946201582
1659167666 ,1668332251
1659167666 ,2166878462
1659167666 ,1721382390
1659167666 ,607091953
1659167666 ,715319742
1659167666 ,1073556024
1659167666 ,66473084
1659167666 ,199845704
1659167666 ,2165859229
1659167666 ,544008771
1659167666 ,2165562385
1659167666 ,2165765035
1659167666 ,737146692
1659167666 ,144646784
1659167666 ,1276346959
1659167666 ,2159992368
1659167666 ,1630532886
1659167666 ,358440724
1659167666 ,2151752914
1659167666 ,38255603
1659167666 ,555646299
1659167666 ,720388737
1659167666 ,2154520258
1659167666 ,2160819689
1659167666 ,2160798461
1659167666 ,50937267
1659167666 ,2159707318
1659167666 ,1214314531
1659167666 ,1956915314
1659167666 ,151214518
1659167666 ,715567158
1659167666 ,1563953245
1659167666 ,369147826
1659167666 ,1971259604
1659167666 ,1623775598
1659167666 ,324660362
1659167666 ,283174932
1659167666 ,1048230924
1659167666 ,2164853947
1659167666 ,1401109374
1659167666 ,414437509
1659167666 ,114899070
1659167666 ,1753372896
1659167666 ,2160120023
1659167666 ,186145251
1659167666 ,1281951955
1659167666 ,62781067
1659167666 ,1632806479
1659167666 ,1699029810
1659167666 ,246020389
1659167666 ,184265476
1659167666 ,245407417
1659167666 ,470567584
1659167666 ,1050828884
1659167666 ,1239531864
1659167666 ,2164028358
1659167666 ,318046409
1659167666 ,2159211159
1659167666 ,36817292
1659167666 ,332053828
1659167666 ,702357381
1659167666 ,198235481
1659167666 ,383276573
1659167666 ,188451480
1659167666 ,594616206
1659167666 ,1682356207
1659167666 ,506753329
1659167666 ,366852576
1659167666 ,1970006082
1659167666 ,2150085865
1659167666 ,261002212
1659167666 ,1906092241
1659167666 ,116645771
1659167666 ,718114743
1659167666 ,2163868730
1659167666 ,1972101602
1659167666 ,535637717
1659167666 ,454161606
1659167666 ,178509693
1659167666 ,607423432
1659167666 ,2163525763
1659167666 ,286572387
1659167666 ,153924796
1659167666 ,293732148
1659167666 ,513665970
1659167666 ,522744417
1659167666 ,211401673
1659167666 ,303466931
1659167666 ,135609571
1659167666 ,798544418
1659167666 ,401402504
1659167666 ,81981693
1659167666 ,56137398
1659167666 ,242489317
1659167666 ,885724634
1659167666 ,1347855684
1659167666 ,542894571
1659167666 ,452607009
1659167666 ,2163152916
1659167666 ,232447186
1659167666 ,492754660
1659167666 ,188838198
1659167666 ,436281266
1659167666 ,99800178
1659167666 ,329765085
1659167666 ,1887064921
1659167666 ,818448714
1659167666 ,481661550
1659167666 ,2152764689
1659167666 ,1669388628
1659167666 ,90808739
1659167666 ,900863582
1659167666 ,1677503652
1659167666 ,2157916577
1659167666 ,2162445818
1659167666 ,26455689
1659167666 ,243412850
1659167666 ,913127101
1659167666 ,411735284
1659167666 ,329529000
1659167666 ,2156394550
1659167666 ,65924850
1659167666 ,414137264
1659167666 ,610261178
1659167666 ,281323544
1659167666 ,363793036
1659167666 ,1516549062
1659167666 ,2157888328
1659167666 ,544709021
1659167666 ,284352058
1659167666 ,279340038
1659167666 ,1915767584
1659167666 ,349207645
1659167666 ,259822708
1659167666 ,158343532
1659167666 ,718398407
1659167666 ,921233082
1659167666 ,55765769
1659167666 ,1295987670
1659167666 ,455383360
1659167666 ,2149748414
1659167666 ,855695004
1659167666 ,501108164
1659167666 ,21142034
1659167666 ,187397737
1659167666 ,2159100360
1659167666 ,1975664304
1659167666 ,2157450689
1659167666 ,1263740732
1659167666 ,1703438538
1659167666 ,2161173793
1659167666 ,395112883
1659167666 ,1018818517
1659167666 ,43427778
1659167666 ,148095483
1659167666 ,291235203
1659167666 ,713737806
1659167666 ,169918578
1659167666 ,2160556754
1659167666 ,2155783019
1659167666 ,78043276
1659167666 ,38916753
1659167666 ,33530844
1659167666 ,58502000
1659167666 ,1423180404
1659167666 ,2155479271
1659167666 ,90342052
1659167666 ,34494293
1659167666 ,395713035
1659167666 ,230070790
1659167666 ,572956052
1659167666 ,2156548132
1659167666 ,2153039621
1659167666 ,590083359
1659167666 ,348213192
1659167666 ,974793470
1659167666 ,1481420023
1659167666 ,430234869
1659167666 ,1659422832
1659167666 ,99373437
1659167666 ,59660909
1659167666 ,19938098
1659167666 ,29711903
1659167666 ,286360410
1659167666 ,2159604632
1659167666 ,1500362892
1659167666 ,2156254359
1659167666 ,201136795
1659167666 ,1053962497
1659167666 ,1707704544
1659167666 ,76785271
1659167666 ,2159306444
1659167666 ,151667894
1659167666 ,581217162
1659167666 ,25236166
1659167666 ,431791433
1659167666 ,185867806
1659167666 ,156171909
1659167666 ,1959466322
1659167666 ,1170501836
1659167666 ,1391278392
1659167666 ,178862072
1659167666 ,327813708
1659167666 ,1398528595
1659167666 ,1342385942
1659167666 ,1916108226
1659167666 ,418034594
1659167666 ,254783289
1659167666 ,1661761992
1659167666 ,2156681610
1659167666 ,1677531972
1659167666 ,519900234
1659167666 ,928561458
1659167666 ,485407465
1659167666 ,484267833
1659167666 ,1063858543
1659167666 ,1898230922
1659167666 ,2157567374
1659167666 ,57403037
1659167666 ,1365493279
1659167666 ,37473333
1659167666 ,158090160
1659167666 ,357144025
1659167666 ,2157413521
1659167666 ,2154736223
1659167666 ,2152793260
1659167666 ,1674469448
1659167666 ,2149069456
1659167666 ,105563168
1659167666 ,2156077512
1659167666 ,2156000792
1659167666 ,2157013554
1659167666 ,1270293540
1659167666 ,176337268
1659167666 ,747851749
1659167666 ,628775777
1659167666 ,1315429562
1659167666 ,234729860
1659167666 ,185772353
1659167666 ,2156773424
1659167666 ,1417717836
1659167666 ,1457676626
1659167666 ,345115756
1659167666 ,1337474725
1659167666 ,509528714
1659167666 ,159770449
1659167666 ,2150948584
1659167666 ,320608068
1659167666 ,172014209
1659167666 ,1130084131
1659167666 ,362139828
1659167666 ,504179294
1659167666 ,346756634
1659167666 ,1113312721
1659167666 ,45665258
1659167666 ,196148369
1659167666 ,371459563
1659167666 ,1931945576
1659167666 ,268018879
1659167666 ,1105407859
1659167666 ,369267485
1659167666 ,569616942
1659167666 ,260068138
1659167666 ,379479418
1659167666 ,268906709
1659167666 ,82936604
1659167666 ,729199106
1659167666 ,215926720
1659167666 ,1973871925
1659167666 ,570373001
1659167666 ,324207142
1659167666 ,618649562
1659167666 ,132127315
1659167666 ,2156065758
1659167666 ,138584851
1659167666 ,598968066
1659167666 ,195971424
1659167666 ,135619793
1659167666 ,1025787134
1659167666 ,434573072
1659167666 ,38098669
1659167666 ,241703032
1659167666 ,29318110
1659167666 ,425120157
1659167666 ,34381964
1659167666 ,919779506
1659167666 ,537267903
1659167666 ,257783525
1659167666 ,456303451
1659167666 ,294400774
1659167666 ,64534998
1659167666 ,2152698838
1659167666 ,107314944
1659167666 ,2150741368
1659167666 ,2152701035
1659167666 ,41858162
1659167666 ,336202592
1659167666 ,2154441120
1659167666 ,236235090
1659167666 ,26997626
1659167666 ,194549864
1659167666 ,2151915713
1659167666 ,2149198143
1659167666 ,2148191053
1659167666 ,1691130846
1659167666 ,371265665
1659167666 ,540395596
1659167666 ,1711428570
1659167666 ,1852695553
1659167666 ,28794864
1659167666 ,1335372283
1659167666 ,2151582411
1659167666 ,801804619
1659167666 ,1491639565
1659167666 ,1466777617
1659167666 ,1543378975
1659167666 ,2150332755
1659167666 ,57811088
1659167666 ,241569098
1659167666 ,105311395
1659167666 ,22935999
1659167666 ,28829916
1659167666 ,2153540288
1659167666 ,364311745
1659167666 ,62184050
1659167666 ,65337441
1659167666 ,1536459031
1659167666 ,19554628
1659167666 ,215694272
1659167666 ,992165317
1659167666 ,1199740038
1659167666 ,350049049
1659167666 ,46263737
1659167666 ,909410036
1659167666 ,1972792446
1659167666 ,521117803
1659167666 ,551439242
1659167666 ,1972947043
1659167666 ,274305988
1659167666 ,22301653
1659167666 ,2151722322
1659167666 ,495409199
1659167666 ,1713512988
1659167666 ,1961471833
1659167666 ,847986140
1659167666 ,583839153
1659167666 ,1069741909
1659167666 ,1565362370
1659167666 ,2149975090
1659167666 ,362240985
1659167666 ,1226503434
1659167666 ,992042443
1659167666 ,926507450
1659167666 ,555691654
1659167666 ,2149866657
1659167666 ,1663542769
1659167666 ,65803787
1659167666 ,387242127
1659167666 ,1977819846
1659167666 ,381951761
1659167666 ,568618213
1659167666 ,262503581
1659167666 ,199584292
1659167666 ,223367461
1659167666 ,2149916066
1659167666 ,1676228400
1659167666 ,238349067
1659167666 ,2149111906
1659167666 ,613672370
1659167666 ,633300828
1659167666 ,625027592
1659167666 ,2150056110
1659167666 ,604190838
1659167666 ,389244002
1659167666 ,364472126
1659167666 ,394461006
1659167666 ,1849692362
1659167666 ,2147868687
1659167666 ,1903122380
1659167666 ,1970204078
1659167666 ,1276508276
1659167666 ,86894455
1659167666 ,144900591
1659167666 ,398394192
1659167666 ,289001317
1659167666 ,2148686433
1659167666 ,1036212824
1659167666 ,1930137199
1659167666 ,2149226628
1659167666 ,2148475892
1659167666 ,51773636
1659167666 ,1168416546
1659167666 ,233380321
1659167666 ,1543101876
1659167666 ,2148574866
1659167666 ,809418547
1659167666 ,1979481662
1659167666 ,415283621
1659167666 ,148593395
1659167666 ,1946938094
1659167666 ,1098767970
1659167666 ,1711802558
1659167666 ,571202544
1659167666 ,291274109
1659167666 ,1683909810
1659167666 ,2147911063
1659167666 ,112910572
1659167666 ,737865691
1659167666 ,390932947
1659167666 ,1977014402
1659167666 ,160016035
1659167666 ,410079852
1659167666 ,309797985
1659167666 ,27789122
1659167666 ,454369305
1659167666 ,217311290
1659167666 ,128491144
1659167666 ,1979289302
1659167666 ,490976877
1659167666 ,339818998
1659167666 ,1459773469
1659167666 ,183314839
1659167666 ,319309374
1659167666 ,1925717096
1659167666 ,94000358
1659167666 ,705545153
1659167666 ,1977999504
1659167666 ,945588554
1659167666 ,1978206540
1659167666 ,703463487
1659167666 ,1581832790
1659167666 ,397655327
1659167666 ,941325044
1659167666 ,16528509
1659167666 ,617443513
1659167666 ,1977865292
1659167666 ,75355408
1659167666 ,160305573
1659167666 ,599816015
1659167666 ,1400696336
1659167666 ,364067621
1659167666 ,230347426
1659167666 ,336675382
1659167666 ,418313664
1659167666 ,229646375
1659167666 ,63170941
1659167666 ,1977308010
1659167666 ,458731107
1659167666 ,498070098
1659167666 ,207255821
1659167666 ,708088052
1659167666 ,447192689
1659167666 ,244218381
1659167666 ,275003478
1659167666 ,964869415
1659167666 ,171538924
1659167666 ,47398728
1659167666 ,541264207
1659167666 ,323425998
1659167666 ,167053948
1659167666 ,499310358
1659167666 ,299400521
1659167666 ,133580805
1659167666 ,158412292
1659167666 ,1491642606
1659167666 ,161884839
1659167666 ,48814947
1659167666 ,367978939
1659167666 ,1973260231
1659167666 ,852197617
1659167666 ,1976680345
1659167666 ,350520414
1659167666 ,215429888
1659167666 ,269459506
1659167666 ,45162692
1659167666 ,1526795185
1659167666 ,163183206
1659167666 ,546838631
1659167666 ,150859683
1659167666 ,1585106396
1659167666 ,1641936997
1659167666 ,1665138906
1659167666 ,945252853
1659167666 ,480971204
1659167666 ,718303702
1659167666 ,1753527804
1659167666 ,423631085
1659167666 ,535006020
1659167666 ,1732466388
1659167666 ,332138296
1659167666 ,620366881
1659167666 ,249488883
1659167666 ,364704575
1659167666 ,29878242
1659167666 ,471330729
1659167666 ,382850338
1659167666 ,287839484
1659167666 ,1618215620
1659167666 ,482573424
1659167666 ,359761231
1659167666 ,1976604248
1659167666 ,188203794
1659167666 ,1968731294
1659167666 ,290735803
1659167666 ,157177797
1659167666 ,1950559087
1659167666 ,1000777076
1659167666 ,210164701
1659167666 ,255583352
1659167666 ,401799384
1659167666 ,883326798
1659167666 ,324413232
1659167666 ,35986129
1659167666 ,454486904
1659167666 ,91616547
1659167666 ,1683470418
1659167666 ,1924934053
1659167666 ,487562546
1659167666 ,596699752
1659167666 ,188583229
1659167666 ,282801460
1659167666 ,374575584
1659167666 ,841108200
1659167666 ,977129510
1659167666 ,438056424
1659167666 ,1976426460
1659167666 ,1973745205
1659167666 ,1697708233
1659167666 ,329861235
1659167666 ,19206008
1659167666 ,289726107
1659167666 ,1247612443
1659167666 ,165498405
1659167666 ,117282325
1659167666 ,181260716
1659167666 ,300988554
1659167666 ,888924380
1659167666 ,430532803
1659167666 ,490110324
1659167666 ,721456421
1659167666 ,26042977
1659167666 ,131653602
1659167666 ,56825768
1659167666 ,40514521
1659167666 ,496541511
1659167666 ,1973515238
1659167666 ,95541544
1659167666 ,607582285
1659167666 ,97324933
1659167666 ,214034701
1659167666 ,713192448
1659167666 ,1096250179
1659167666 ,855368521
1659167666 ,1973219875
1659167666 ,283267081
1659167666 ,1112978624
1659167666 ,273299083
1659167666 ,1972927752
1659167666 ,603098565
1659167666 ,1971146886
1659167666 ,23095414
1659167666 ,76133914
1659167666 ,401025595
1659167666 ,1250528419
1659167666 ,1836710988
1659167666 ,1703658398
1659167666 ,617536518
1659167666 ,1081747826
1659167666 ,294036505
1659167666 ,53171102
1659167666 ,1624123112
1659167666 ,459424831
1659167666 ,252625315
1659167666 ,1721416200
1659167666 ,972910742
1659167666 ,1970323398
1659167666 ,177362120
1659167666 ,870918098
1659167666 ,144058680
1659167666 ,1970309174
1659167666 ,318690106
1659167666 ,56006514
1659167666 ,717186166
1659167666 ,1050077312
1659167666 ,388682234
1659167666 ,279193176
1659167666 ,836425897
1659167666 ,332636062
1659167666 ,1849402224
1659167666 ,1568587957
1659167666 ,59052485
1659167666 ,55143597
1659167666 ,1967422190
1659167666 ,123212828
1659167666 ,53139851
1659167666 ,1894490491
1659167666 ,720499131
1659167666 ,1350287148
1659167666 ,228433896
1659167666 ,1118258352
1659167666 ,735455892
1659167666 ,1969314770
1659167666 ,1926604518
1659167666 ,158219865
1659167666 ,35418181
1659167666 ,31700832
1659167666 ,460705389
1659167666 ,66072160
1659167666 ,714829918
1659167666 ,285129755
1659167666 ,1888391556
1659167666 ,706610997
1659167666 ,38400726
1659167666 ,251986441
1659167666 ,720187343
1659167666 ,628698040
1659167666 ,1267622010
1659167666 ,719924301
1659167666 ,720034696
1659167666 ,713760250
1659167666 ,485794899
1659167666 ,472986622
1659167666 ,1624555386
1659167666 ,460665462
1659167666 ,719625147
1659167666 ,26797364
1659167666 ,1319624275
1659167666 ,1684823298
1659167666 ,1180431390
1659167666 ,1967336240
1659167666 ,714749464
1659167666 ,719445641
1659167666 ,300060661
1659167666 ,154349766
1659167666 ,1017736692
1659167666 ,18750697
1659167666 ,1927951862
1659167666 ,153043338
1659167666 ,324450726
1659167666 ,251805521
1659167666 ,715968538
1659167666 ,50175976
1659167666 ,1954912404
1659167666 ,1946945936
1659167666 ,159697373
1659167666 ,44703426
1659167666 ,45199014
1659167666 ,374800996
1659167666 ,417245712
1659167666 ,478280718
1659167666 ,1965682477
1659167666 ,339354086
1659167666 ,175381879
1659167666 ,1962146924
1659167666 ,1931819144
1659167666 ,911259793
1659167666 ,195833790
1659167666 ,163051533
1659167666 ,420875626
1659167666 ,1930516164
1659167666 ,325703028
1659167666 ,377825360
1659167666 ,52644495
1659167666 ,1965181177
1659167666 ,202252368
1659167666 ,1031664973
1659167666 ,55056852
1659167666 ,544303071
1659167666 ,149999638
1659167666 ,1956944328
1659167666 ,290385854
1659167666 ,353073038
1659167666 ,717781325
1659167666 ,17799099
1659167666 ,1949954376
1659167666 ,159247754
1659167666 ,17545825
1659167666 ,701467169
1659167666 ,262444621
1659167666 ,160552629
1659167666 ,303990583
1659167666 ,522346958
1659167666 ,864521426
1659167666 ,45301977
1659167666 ,329050036
1659167666 ,534635251
1659167666 ,32001384
1659167666 ,167987269
1659167666 ,1019096857
1659167666 ,1963053901
1659167666 ,387884457
1659167666 ,48100286
1659167666 ,1214291046
1659167666 ,1963768278
1659167666 ,17329533
1659167666 ,468064585
1659167666 ,807737383
1659167666 ,1963581720
1659167666 ,23686959
1659167666 ,343699591
1659167666 ,1924278434
1659167666 ,1223703422
1659167666 ,36935104
1659167666 ,432181269
1659167666 ,42684981
1659167666 ,861299671
1659167666 ,196829131
1659167666 ,337512423
1659167666 ,52299448
1659167666 ,28382019
1659167666 ,59259487
1659167666 ,1874501641
1659167666 ,707349856
1659167666 ,1213351862
1659167666 ,235350550
1659167666 ,1017138217
1659167666 ,1176986666
1659167666 ,796759652
1659167666 ,46930779
1659167666 ,560608445
1659167666 ,419103596
1659167666 ,16007827
1659167666 ,993636666
1659167666 ,1962604999
1659167666 ,281777841
1659167666 ,1214315089
1659167666 ,456363218
1659167666 ,37028524
1659167666 ,463576611
1659167666 ,38337507
1659167666 ,1961797128
1659167666 ,231094255
1659167666 ,1300186086
1659167666 ,32787754
1659167666 ,556091586
1659167666 ,27964666
1659167666 ,26849921
1659167666 ,26296505
1659167666 ,106889849
1659167666 ,1120472532
1659167666 ,380690588
1659167666 ,1732375068
1659167666 ,822403434
1659167666 ,413466358
1659167666 ,290603934
1659167666 ,1961460433
1659167666 ,282317870
1659167666 ,150793564
1659167666 ,380606214
1659167666 ,30910957
1659167666 ,1581454951
1659167666 ,705834627
1659167666 ,230348336
1659167666 ,1884909211
1659167666 ,137501104
1659167666 ,467177538
1659167666 ,1943124794
1659167666 ,1961166524
1659167666 ,1733383634
1659167666 ,714737530
1659167666 ,403399754
1659167666 ,205451108
1659167666 ,106245374
1659167666 ,700408951
1659167666 ,1960967107
1659167666 ,1535504827
1659167666 ,1918491085
1659167666 ,1714930446
1659167666 ,197310323
1659167666 ,714606628
1659167666 ,420828621
1659167666 ,1955208522
1659167666 ,1959978793
1659167666 ,715466137
1659167666 ,289584052
1659167666 ,930929659
1659167666 ,103686496
1659167666 ,245173276
1659167666 ,1960072975
1659167666 ,58711890
1659167666 ,1960040605
1659167666 ,1959999847
1659167666 ,1556039293
1659167666 ,708224439
1659167666 ,514919896
1659167666 ,103682577
1659167666 ,284704735
1659167666 ,187082527
1659167666 ,533173090
1659167666 ,901069356
1659167666 ,171367855
1659167666 ,237343283
1659167666 ,1611372008
1659167666 ,348280853
1659167666 ,92656335
1659167666 ,1909443943
1659167666 ,713595729
1659167666 ,22436898
1659167666 ,579778669
1659167666 ,1959579840
1659167666 ,321087529
1659167666 ,302131199
1659167666 ,285280448
1659167666 ,1947751627
1659167666 ,1672218932
1659167666 ,426145143
1659167666 ,147393660
1659167666 ,906860366
1659167666 ,175967238
1659167666 ,44811101
1659167666 ,1455456510
1659167666 ,377736082
1659167666 ,420585803
1659167666 ,551317498
1659167666 ,1080341952
1659167666 ,53519249
1659167666 ,44129201
1659167666 ,1959266304
1659167666 ,921191071
1659167666 ,330161418
1659167666 ,323501628
1659167666 ,267498762
1659167666 ,1959199476
1659167666 ,156744622
1659167666 ,999723301
1659167666 ,200328230
1659167666 ,712777012
1659167666 ,20253152
1659167666 ,1959046052
1659167666 ,1909506331
1659167666 ,712973897
1659167666 ,87313228
1659167666 ,335699699
1659167666 ,179251494
1659167666 ,99397689
1659167666 ,1958712134
1659167666 ,890694096
1659167666 ,446644575
1659167666 ,1958161742
1659167666 ,193533352
1659167666 ,1478407392
1659167666 ,166276164
1659167666 ,710239743
1659167666 ,1957936484
1659167666 ,99023676
1659167666 ,1906633484
1659167666 ,408117767
1659167666 ,96764087
1659167666 ,246559032
1659167666 ,426063116
1659167666 ,30650959
1659167666 ,361551016
1659167666 ,74736841
1659167666 ,197061491
1659167666 ,1584680708
1659167666 ,232504114
1659167666 ,153458777
1659167666 ,711658246
1659167666 ,1957513032
1659167666 ,703928757
1659167666 ,1468664809
1659167666 ,214168184
1659167666 ,50057681
1659167666 ,936159685
1659167666 ,129260012
1659167666 ,183333025
1659167666 ,1936645556
1659167666 ,711040894
1659167666 ,1939391641
1659167666 ,618307336
1659167666 ,562907536
1659167666 ,18066560
1659167666 ,344884860
1659167666 ,1940991571
1659167666 ,707910701
1659167666 ,154560472
1659167666 ,710798692
1659167666 ,29224403
1659167666 ,245185522
1659167666 ,1134552018
1659167666 ,420127414
1659167666 ,710352531
1659167666 ,1889309288
1659167666 ,283836819
1659167666 ,1950321482
1659167666 ,243419000
1659167666 ,495057637
1659167666 ,58981610
1659167666 ,453665250
1659167666 ,1706308736
1659167666 ,1255764504
1659167666 ,36743865
1659167666 ,926633196
1659167666 ,626272913
1659167666 ,1955443214
1659167666 ,307667007
1659167666 ,63552901
1659167666 ,402191756
1659167666 ,38365419
1659167666 ,253371649
1659167666 ,1654358827
1659167666 ,20981861
1659167666 ,1037625463
1659167666 ,67085500
1659167666 ,49525510
1659167666 ,219790294
1659167666 ,732149887
1659167666 ,322266093
1659167666 ,1955233345
1659167666 ,1229753551
1659167666 ,37799260
1659167666 ,80614663
1659167666 ,1332907692
1659167666 ,1950512497
1659167666 ,1950792146
1659167666 ,228630661
1659167666 ,785757319
1659167666 ,220806935
1659167666 ,443323548
1659167666 ,1623015912
1659167666 ,325117617
1659167666 ,116368893
1659167666 ,87651917
1659167666 ,91851372
1659167666 ,462374610
1659167666 ,41698456
1659167666 ,704417962
1659167666 ,1021161979
1659167666 ,468694112
1659167666 ,709445807
1659167666 ,1916689650
1659167666 ,432136890
1659167666 ,403266779
1659167666 ,104625116
1659167666 ,709374628
1659167666 ,202766804
1659167666 ,1891303676
1659167666 ,309986635
1659167666 ,492036233
1659167666 ,298318508
1659167666 ,252418962
1659167666 ,1543616563
1659167666 ,29401023
1659167666 ,238307217
1659167666 ,120274425
1659167666 ,968897695
1659167666 ,625240741
1659167666 ,328268522
1659167666 ,1491280693
1659167666 ,176325045
1659167666 ,1220281640
1659167666 ,185941733
1659167666 ,1497198601
1659167666 ,266865408
1659167666 ,410976889
1659167666 ,1596886790
1659167666 ,341611064
1659167666 ,279741368
1659167666 ,963021146
1659167666 ,220431563
1659167666 ,355343410
1659167666 ,594633009
1659167666 ,702426185
1659167666 ,1639549818
1659167666 ,295507554
1659167666 ,214188346
1659167666 ,444019074
1659167666 ,708530495
1659167666 ,485172250
1659167666 ,156910275
1659167666 ,1368146671
1659167666 ,241665575
1659167666 ,702069282
1659167666 ,58619955
1659167666 ,284300044
1659167666 ,356041335
1659167666 ,418249105
1659167666 ,1952796859
1659167666 ,235373130
1659167666 ,412747166
1659167666 ,231619434
1659167666 ,613701981
1659167666 ,61347282
1659167666 ,164889046
1659167666 ,382409120
1659167666 ,612989777
1659167666 ,267152969
1659167666 ,260044940
1659167666 ,1935194106
1659167666 ,1870884181
1659167666 ,560198895
1659167666 ,263664758
1659167666 ,295704875
1659167666 ,51988278
1659167666 ,553043789
1659167666 ,617650783
1659167666 ,1702923096
1659167666 ,56310837
1659167666 ,203780587
1659167666 ,738996799
1659167666 ,30799605
1659167666 ,30979004
1659167666 ,909990379
1659167666 ,120563659
1659167666 ,38794667
1659167666 ,522014716
1659167666 ,22561260
1659167666 ,345208110
1659167666 ,1520570064
